#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 01 09 16 00 292 14.0 18.0 99.00 99.00 99.00 999 1021.3 -17.4 999.0 -20.4 99.0 99.00
2015 01 09 17 00 279 13.6 17.7 99.00 99.00 99.00 999 1020.8 -17.1 999.0 -20.0 99.0 99.00
2015 01 09 18 00 284 14.6 17.2 99.00 99.00 99.00 999 1020.3 -16.6 999.0 -20.3 99.0 99.00
2015 01 09 19 00 269 12.0 16.8 99.00 99.00 99.00 999 1019.9 -16.1 999.0 -20.9 99.0 99.00
2015 01 09 20 00 267 13.8 17.7 99.00 99.00 99.00 999 1019.5 -15.3 999.0 -20.3 99.0 99.00
2015 01 09 21 00 276 14.3 16.8 99.00 99.00 99.00 999 1019.9 -14.4 999.0 -19.1 99.0 99.00
2015 01 09 22 00 278 12.7 14.7 99.00 99.00 99.00 999 1020.3 -13.6 999.0 -19.3 99.0 99.00
2015 01 09 23 00 267 14.1 17.1 99.00 99.00 99.00 999 1020.5 -13.1 999.0 -19.3 99.0 99.00
2015 01 10 00 00 281 17.0 20.4 99.00 99.00 99.00 999 1021.2 -12.8 999.0 -19.3 99.0 99.00
2015 01 10 01 00 277 14.7 16.6 99.00 99.00 99.00 999 1021.4 -13.2 999.0 -19.6 99.0 99.00
2015 01 10 02 00 279 13.7 16.6 99.00 99.00 99.00 999 1021.6 -13.4 999.0 -19.4 99.0 99.00
2015 01 10 03 00 274 14.2 16.1 99.00 99.00 99.00 999 1021.7 -13.8 999.0 -18.9 99.0 99.00
2015 01 10 04 00 275 10.5 13.6 99.00 99.00 99.00 999 1021.7 -14.0 999.0 -18.0 99.0 99.00
2015 01 10 05 00 269 11.4 13.8 99.00 99.00 99.00 999 1021.4 -14.0 999.0 -17.3 99.0 99.00
2015 01 10 06 00 268 10.3 12.6 99.00 99.00 99.00 999 1020.9 -14.2 999.0 -17.2 99.0 99.00
2015 01 10 07 00 270 10.2 13.1 99.00 99.00 99.00 999 1021.1 -13.8 999.0 -16.1 99.0 99.00
2015 01 10 08 00 276 11.5 14.6 99.00 99.00 99.00 999 1021.2 -14.1 999.0 -16.6 99.0 99.00
2015 01 10 09 00 261  9.5 11.7 99.00 99.00 99.00 999 1020.6 -14.3 999.0 -17.3 99.0 99.00
2015 01 10 10 00 222  7.1 10.0 99.00 99.00 99.00 999 1020.1 -15.9 999.0 -17.6 99.0 99.00
2015 01 10 11 00 234  7.1  8.4 99.00 99.00 99.00 999 1018.8 -15.5 999.0 -17.3 99.0 99.00
2015 01 10 12 00 223  9.9 12.5 99.00 99.00 99.00 999 1018.9 -16.5 999.0 -18.7 99.0 99.00
2015 01 10 13 00 220  9.9 12.1 99.00 99.00 99.00 999 1018.4 -16.6 999.0 -19.1 99.0 99.00
2015 01 10 14 00 222 11.1 12.9 99.00 99.00 99.00 999 1018.7 -17.4 999.0 -20.7 99.0 99.00
2015 01 10 15 00 221 10.3 12.8 99.00 99.00 99.00 999 1019.0 -17.4 999.0 -21.3 99.0 99.00
2015 01 10 16 00 218 10.8 12.7 99.00 99.00 99.00 999 1019.3 -16.6 999.0 -20.6 99.0 99.00
2015 01 10 17 00 219  9.1 11.0 99.00 99.00 99.00 999 1019.2 -15.8 999.0 -20.1 99.0 99.00
2015 01 10 18 00 219  9.4 12.5 99.00 99.00 99.00 999 1018.5 -14.3 999.0 -20.3 99.0 99.00
2015 01 10 19 00 218  6.1  7.6 99.00 99.00 99.00 999 1017.8 -12.8 999.0 -19.4 99.0 99.00
2015 01 10 20 00 225  7.1  9.9 99.00 99.00 99.00 999 1017.1 -11.3 999.0 -16.8 99.0 99.00
2015 01 10 21 00 218  4.7  6.0 99.00 99.00 99.00 999 1017.5 -10.9 999.0 -19.0 99.0 99.00
2015 01 10 22 00 201  3.9  4.6 99.00 99.00 99.00 999 1018.0 -10.8 999.0 -17.7 99.0 99.00
2015 01 10 23 00 193  3.7  4.7 99.00 99.00 99.00 999 1018.8 -10.7 999.0 -21.0 99.0 99.00
2015 01 11 00 00 211  4.2  4.7 99.00 99.00 99.00 999 1019.5 -11.4 999.0 -18.4 99.0 99.00
2015 01 11 01 00 195  3.7  4.4 99.00 99.00 99.00 999 1019.9 -11.7 999.0 -17.6 99.0 99.00
2015 01 11 02 00 201  4.6  5.6 99.00 99.00 99.00 999 1020.4 -11.9 999.0 -18.8 99.0 99.00
2015 01 11 03 00 216  3.9  4.5 99.00 99.00 99.00 999 1020.9 -12.1 999.0 -17.6 99.0 99.00
2015 01 11 04 00 217  4.0  4.9 99.00 99.00 99.00 999 1021.5 -12.2 999.0 -16.8 99.0 99.00
2015 01 11 05 00 228  3.7  4.7 99.00 99.00 99.00 999 1021.8 -12.1 999.0 -15.8 99.0 99.00
2015 01 11 06 00 326  4.8  6.5 99.00 99.00 99.00 999 1021.5 -10.3 999.0 -16.1 99.0 99.00
2015 01 11 07 00 319  3.1  4.2 99.00 99.00 99.00 999 1021.7 -10.5 999.0 -15.9 99.0 99.00
2015 01 11 08 00 305  4.5  6.2 99.00 99.00 99.00 999 1022.1 -10.8 999.0 -16.5 99.0 99.00
2015 01 11 09 00 292  2.5  3.8 99.00 99.00 99.00 999 1022.3 -11.1 999.0 -17.2 99.0 99.00
2015 01 11 10 00 296  5.1  6.3 99.00 99.00 99.00 999 1022.7 -11.2 999.0 -17.6 99.0 99.00
2015 01 11 11 00 283  3.3  4.4 99.00 99.00 99.00 999 1022.9 -11.6 999.0 -18.1 99.0 99.00
2015 01 11 12 00 316  4.0  5.0 99.00 99.00 99.00 999 1023.2 -11.8 999.0 -16.7 99.0 99.00
2015 01 11 13 00 327  5.0  6.1 99.00 99.00 99.00 999 1023.8 -12.4 999.0 -16.9 99.0 99.00
2015 01 11 14 00 314  4.6  5.9 99.00 99.00 99.00 999 1024.4 -12.8 999.0 -18.3 99.0 99.00
2015 01 11 15 00 305  3.9  5.1 99.00 99.00 99.00 999 1025.3 -12.9 999.0 -19.6 99.0 99.00
2015 01 11 16 00 298  2.6  3.2 99.00 99.00 99.00 999 1025.4 -12.9 999.0 -19.2 99.0 99.00
2015 01 11 17 00 267  3.2  4.5 99.00 99.00 99.00 999 1025.3 -12.4 999.0 -17.2 99.0 99.00
2015 01 11 18 00 261  3.0  4.4 99.00 99.00 99.00 999 1025.0 -12.3 999.0 -16.8 99.0 99.00
2015 01 11 19 00 253  4.5  6.1 99.00 99.00 99.00 999 1024.9 -12.2 999.0 -16.3 99.0 99.00
2015 01 11 20 00 259  5.5  7.2 99.00 99.00 99.00 999 1025.2 -12.2 999.0 -16.9 99.0 99.00
2015 01 11 21 00 269  5.0  6.8 99.00 99.00 99.00 999 1025.5 -11.9 999.0 -17.0 99.0 99.00
2015 01 11 22 00 261  5.5  6.8 99.00 99.00 99.00 999 1025.9 -11.7 999.0 -17.7 99.0 99.00
2015 01 11 23 00 265  6.6  7.9 99.00 99.00 99.00 999 1026.1 -11.3 999.0 -17.5 99.0 99.00
2015 01 12 00 00 285  6.5  8.2 99.00 99.00 99.00 999 1026.5 -10.8 999.0 -17.8 99.0 99.00
2015 01 12 01 00 279  7.4  8.5 99.00 99.00 99.00 999 1026.9 -11.2 999.0 -17.9 99.0 99.00
2015 01 12 02 00 285  8.5 10.2 99.00 99.00 99.00 999 1027.3 -10.9 999.0 -17.7 99.0 99.00
2015 01 12 03 00 276  8.4 10.3 99.00 99.00 99.00 999 1027.8 -10.9 999.0 -17.0 99.0 99.00
2015 01 12 04 00 302  8.3  9.7 99.00 99.00 99.00 999 1028.4 -11.3 999.0 -18.5 99.0 99.00
2015 01 12 05 00 305  6.2  7.4 99.00 99.00 99.00 999 1028.8 -11.4 999.0 -18.0 99.0 99.00
2015 01 12 06 00 304  5.3  6.9 99.00 99.00 99.00 999 1029.4 -12.0 999.0 -17.4 99.0 99.00
2015 01 12 07 00 349  7.4  8.4 99.00 99.00 99.00 999 1030.0 -12.1 999.0 -17.4 99.0 99.00
2015 01 12 08 00 342  8.6 10.7 99.00 99.00 99.00 999 1031.0 -12.9 999.0 -17.4 99.0 99.00
2015 01 12 09 00 357  9.7 10.7 99.00 99.00 99.00 999 1032.3 -13.5 999.0 -17.5 99.0 99.00
2015 01 12 10 00 346 10.1 11.2 99.00 99.00 99.00 999 1033.6 -13.6 999.0 -17.2 99.0 99.00
2015 01 12 11 00   2  9.6 11.6 99.00 99.00 99.00 999 1034.6 -14.0 999.0 -18.1 99.0 99.00
2015 01 12 12 00 343  9.0 12.4 99.00 99.00 99.00 999 1036.3 -15.1 999.0 -17.8 99.0 99.00
2015 01 12 13 00   7 11.2 12.9 99.00 99.00 99.00 999 1037.8 -15.3 999.0 -17.8 99.0 99.00
2015 01 12 14 00  11  7.9 10.0 99.00 99.00 99.00 999 1039.4 -15.7 999.0 -18.2 99.0 99.00
2015 01 12 15 00   5  8.8 10.5 99.00 99.00 99.00 999 1041.1 -16.2 999.0 -19.1 99.0 99.00
2015 01 12 16 00  31  8.1  9.3 99.00 99.00 99.00 999 1042.1 -16.1 999.0 -19.5 99.0 99.00
2015 01 12 17 00  14  5.7  6.7 99.00 99.00 99.00 999 1042.9 -15.4 999.0 -17.8 99.0 99.00
2015 01 12 18 00 343  4.8  7.4 99.00 99.00 99.00 999 1043.2 -15.9 999.0 -18.6 99.0 99.00
2015 01 12 19 00 324  5.3  6.7 99.00 99.00 99.00 999 1043.3 -16.0 999.0 -18.9 99.0 99.00
2015 01 12 20 00 281  2.7  3.3 99.00 99.00 99.00 999 1043.6 -15.8 999.0 -19.5 99.0 99.00
2015 01 12 21 00 267  2.6  3.7 99.00 99.00 99.00 999 1043.7 -15.5 999.0 -19.4 99.0 99.00
2015 01 12 22 00 293  2.4  3.0 99.00 99.00 99.00 999 1043.7 -14.7 999.0 -19.0 99.0 99.00
2015 01 12 23 00 200  3.0  4.0 99.00 99.00 99.00 999 1043.7 -16.0 999.0 -19.3 99.0 99.00
2015 01 13 00 00 195  4.1  4.6 99.00 99.00 99.00 999 1043.8 -16.2 999.0 -19.4 99.0 99.00
2015 01 13 01 00 194  3.9  4.8 99.00 99.00 99.00 999 1043.9 -16.3 999.0 -19.4 99.0 99.00
2015 01 13 02 00 200  3.7  4.8 99.00 99.00 99.00 999 1044.0 -16.5 999.0 -19.8 99.0 99.00
2015 01 13 03 00 210  4.2  4.8 99.00 99.00 99.00 999 1043.9 -16.1 999.0 -19.7 99.0 99.00
2015 01 13 04 00 212  5.0  5.7 99.00 99.00 99.00 999 1043.7 -15.9 999.0 -19.7 99.0 99.00
2015 01 13 05 00 208  4.8  5.8 99.00 99.00 99.00 999 1043.6 -16.1 999.0 -19.9 99.0 99.00
2015 01 13 06 00 210  5.1  6.1 99.00 99.00 99.00 999 1043.1 -16.1 999.0 -20.5 99.0 99.00
2015 01 13 07 00 207  4.8  5.8 99.00 99.00 99.00 999 1042.7 -16.3 999.0 -20.6 99.0 99.00
2015 01 13 08 00 206  5.6  7.3 99.00 99.00 99.00 999 1042.6 -16.5 999.0 -21.9 99.0 99.00
2015 01 13 09 00 219  6.9  7.9 99.00 99.00 99.00 999 1042.9 -16.7 999.0 -21.6 99.0 99.00
2015 01 13 10 00 216  7.1  8.1 99.00 99.00 99.00 999 1042.2 -16.9 999.0 -20.8 99.0 99.00
2015 01 13 11 00 208  4.9  6.2 99.00 99.00 99.00 999 1041.5 -16.9 999.0 -20.9 99.0 99.00
2015 01 13 12 00 209  5.5  6.6 99.00 99.00 99.00 999 1041.0 -17.0 999.0 -20.3 99.0 99.00
2015 01 13 13 00 208  3.7  4.8 99.00 99.00 99.00 999 1040.5 -17.6 999.0 -20.7 99.0 99.00
2015 01 13 14 00 201  3.7  4.4 99.00 99.00 99.00 999 1039.9 -17.6 999.0 -20.8 99.0 99.00
2015 01 13 15 00 211  3.5  5.0 99.00 99.00 99.00 999 1039.5 -16.8 999.0 -20.3 99.0 99.00
2015 01 13 16 00 219  4.3  5.1 99.00 99.00 99.00 999 1039.2 -16.5 999.0 -19.8 99.0 99.00
2015 01 13 17 00 200  5.4  6.6 99.00 99.00 99.00 999 1037.9 -15.4 999.0 -19.3 99.0 99.00
2015 01 13 18 00 195  3.8  5.8 99.00 99.00 99.00 999 1036.1 -13.8 999.0 -18.3 99.0 99.00
2015 01 13 19 00 193  4.2  5.1 99.00 99.00 99.00 999 1034.3 -12.2 999.0 -17.8 99.0 99.00
2015 01 13 20 00 216  3.8  4.8 99.00 99.00 99.00 999 1032.8 -10.7 999.0 -16.4 99.0 99.00
2015 01 13 21 00 191  1.8  2.7 99.00 99.00 99.00 999 1031.9  -9.6 999.0 -16.3 99.0 99.00
2015 01 13 22 00 207  3.0  3.7 99.00 99.00 99.00 999 1031.0  -9.8 999.0 -16.2 99.0 99.00
2015 01 13 23 00 201  3.4  3.9 99.00 99.00 99.00 999 1030.4 -10.6 999.0 -17.2 99.0 99.00
2015 01 14 00 00 195  4.7  6.3 99.00 99.00 99.00 999 1029.7 -10.7 999.0 -18.5 99.0 99.00
2015 01 14 01 00 206  4.9  7.2 99.00 99.00 99.00 999 1028.8 -11.3 999.0 -18.3 99.0 99.00
2015 01 14 02 00 215  7.0  9.8 99.00 99.00 99.00 999 1027.7 -10.8 999.0 -18.0 99.0 99.00
2015 01 14 03 00 210  5.5  7.1 99.00 99.00 99.00 999 1026.3 -10.4 999.0 -17.0 99.0 99.00
2015 01 14 04 00 213  6.0  8.2 99.00 99.00 99.00 999 1025.4  -9.7 999.0 -16.6 99.0 99.00
2015 01 14 05 00 237 12.3 14.7 99.00 99.00 99.00 999 1024.9  -9.1 999.0 -15.8 99.0 99.00
2015 01 14 06 00 230 11.5 14.0 99.00 99.00 99.00 999 1024.0  -9.6 999.0 -13.7 99.0 99.00
2015 01 14 07 00 224 11.1 13.6 99.00 99.00 99.00 999 1023.7  -9.8 999.0 -12.9 99.0 99.00
2015 01 14 08 00 222 10.1 12.0 99.00 99.00 99.00 999 1023.2  -9.4 999.0 -12.9 99.0 99.00
2015 01 14 09 00 221  9.0 11.9 99.00 99.00 99.00 999 1022.8  -9.1 999.0 -12.3 99.0 99.00
2015 01 14 10 00 228  7.8  9.8 99.00 99.00 99.00 999 1022.8  -8.7 999.0 -10.9 99.0 99.00
2015 01 14 11 00 261  9.0 11.8 99.00 99.00 99.00 999 1022.5  -7.6 999.0 -10.3 99.0 99.00
2015 01 14 12 00 281  7.2  9.0 99.00 99.00 99.00 999 1022.8  -7.6 999.0 -10.9 99.0 99.00
2015 01 14 13 00 274  5.4  6.3 99.00 99.00 99.00 999 1022.7  -7.6 999.0 -11.0 99.0 99.00
2015 01 14 14 00 280  6.2  7.3 99.00 99.00 99.00 999 1022.9  -7.6 999.0 -10.7 99.0 99.00
2015 01 14 15 00 259  4.9  6.0 99.00 99.00 99.00 999 1023.0  -7.4 999.0 -10.6 99.0 99.00
2015 01 14 16 00 279  4.0  4.8 99.00 99.00 99.00 999 1023.3  -7.1 999.0 -10.4 99.0 99.00
2015 01 14 17 00 225  4.8  6.7 99.00 99.00 99.00 999 1023.0  -7.4 999.0  -8.8 99.0 99.00
2015 01 14 18 00 226  5.2  7.0 99.00 99.00 99.00 999 1022.0  -7.2 999.0  -8.7 99.0 99.00
2015 01 14 19 00 224  6.2  7.8 99.00 99.00 99.00 999 1021.2  -7.3 999.0  -9.6 99.0 99.00
2015 01 14 20 00 224  6.3  8.5 99.00 99.00 99.00 999 1020.3  -7.2 999.0 -10.3 99.0 99.00
2015 01 14 21 00 226  3.7  5.0 99.00 99.00 99.00 999 1020.2  -6.8 999.0 -10.4 99.0 99.00
2015 01 14 22 00 204  2.6  3.6 99.00 99.00 99.00 999 1019.5  -6.5 999.0 -10.3 99.0 99.00
2015 01 14 23 00 199  2.5  3.5 99.00 99.00 99.00 999 1019.3  -6.7 999.0 -10.1 99.0 99.00
2015 01 15 00 00 186  3.4  4.0 99.00 99.00 99.00 999 1018.6  -6.7 999.0 -10.5 99.0 99.00
2015 01 15 01 00 208  4.3  6.9 99.00 99.00 99.00 999 1017.8  -6.6 999.0 -10.4 99.0 99.00
2015 01 15 02 00 195  3.9  4.9 99.00 99.00 99.00 999 1016.9  -6.9 999.0 -10.0 99.0 99.00
2015 01 15 03 00 194  4.4  6.0 99.00 99.00 99.00 999 1015.8  -6.8 999.0  -9.0 99.0 99.00
2015 01 15 04 00 197  4.2  5.5 99.00 99.00 99.00 999 1014.5  -6.7 999.0  -9.0 99.0 99.00
2015 01 15 05 00 199  3.6  4.9 99.00 99.00 99.00 999 1013.4  -6.1 999.0  -8.6 99.0 99.00
2015 01 15 06 00 228  6.6  9.7 99.00 99.00 99.00 999 1012.4  -5.2 999.0  -6.6 99.0 99.00
2015 01 15 07 00 229  9.7 12.0 99.00 99.00 99.00 999 1011.4  -4.7 999.0  -6.8 99.0 99.00
2015 01 15 08 00 237 10.9 13.2 99.00 99.00 99.00 999 1010.8  -4.0 999.0  -6.0 99.0 99.00
2015 01 15 09 00 234 12.5 15.3 99.00 99.00 99.00 999 1010.4  -3.7 999.0  -5.8 99.0 99.00
2015 01 15 10 00 238 12.0 13.7 99.00 99.00 99.00 999 1009.9  -3.4 999.0  -5.3 99.0 99.00
2015 01 15 11 00 235 12.0 13.7 99.00 99.00 99.00 999 1009.2  -3.0 999.0  -4.7 99.0 99.00
2015 01 15 12 00 233 10.0 13.7 99.00 99.00 99.00 999 1008.8  -2.6 999.0  -3.8 99.0 99.00
2015 01 15 13 00 238 11.2 12.8 99.00 99.00 99.00 999 1008.5  -2.4 999.0  -3.3 99.0 99.00
2015 01 15 14 00 253 11.7 15.0 99.00 99.00 99.00 999 1008.6  -1.5 999.0  -3.0 99.0 99.00
2015 01 15 15 00 248 11.9 15.2 99.00 99.00 99.00 999 1008.4  -1.0 999.0  -2.5 99.0 99.00
2015 01 15 16 00 246 11.6 14.2 99.00 99.00 99.00 999 1008.7  -0.8 999.0  -2.2 99.0 99.00
2015 01 15 17 00 254 11.1 13.3 99.00 99.00 99.00 999 1008.6   0.0 999.0  -1.9 99.0 99.00
2015 01 15 18 00 265 12.1 13.7 99.00 99.00 99.00 999 1008.0   0.7 999.0  -2.9 99.0 99.00
2015 01 15 19 00 291 12.6 14.3 99.00 99.00 99.00 999 1008.5   0.6 999.0  -7.2 99.0 99.00
2015 01 15 20 00 298 10.7 12.7 99.00 99.00 99.00 999 1009.4   0.0 999.0  -7.6 99.0 99.00
2015 01 15 21 00 310 11.7 12.4 99.00 99.00 99.00 999 1010.8  -0.3 999.0  -9.3 99.0 99.00
2015 01 15 22 00 297 12.8 15.1 99.00 99.00 99.00 999 1012.5  -1.1 999.0  -9.7 99.0 99.00
2015 01 15 23 00 299 11.4 13.3 99.00 99.00 99.00 999 1014.3  -2.4 999.0 -11.1 99.0 99.00
2015 01 16 00 00 295 12.1 13.4 99.00 99.00 99.00 999 1015.4  -3.4 999.0 -11.6 99.0 99.00
2015 01 16 01 00 335  9.5 10.7 99.00 99.00 99.00 999 1016.1  -4.5 999.0 -10.0 99.0 99.00
2015 01 16 02 00 334 10.6 12.3 99.00 99.00 99.00 999 1016.6  -5.3 999.0 -10.9 99.0 99.00
2015 01 16 03 00 326  9.4 11.4 99.00 99.00 99.00 999 1017.4  -6.3 999.0 -11.7 99.0 99.00
2015 01 16 04 00 324 11.1 12.4 99.00 99.00 99.00 999 1018.2  -7.5 999.0 -12.1 99.0 99.00
2015 01 16 05 00 340 10.1 11.9 99.00 99.00 99.00 999 1018.8  -7.9 999.0 -13.0 99.0 99.00
2015 01 16 06 00 338  8.0 10.3 99.00 99.00 99.00 999 1019.5  -8.4 999.0 -14.5 99.0 99.00
2015 01 16 07 00   6  8.1  9.6 99.00 99.00 99.00 999 1019.8  -8.7 999.0 -13.3 99.0 99.00
2015 01 16 08 00   9  7.5  9.2 99.00 99.00 99.00 999 1021.0  -9.8 999.0 -14.5 99.0 99.00
2015 01 16 09 00   0  8.0  9.3 99.00 99.00 99.00 999 1021.7 -10.2 999.0 -14.6 99.0 99.00
2015 01 16 10 00 353  6.9  8.2 99.00 99.00 99.00 999 1022.4 -10.7 999.0 -15.0 99.0 99.00
2015 01 16 11 00  13  7.0  8.3 99.00 99.00 99.00 999 1023.5 -11.1 999.0 -15.0 99.0 99.00
2015 01 16 12 00  14  5.7  7.1 99.00 99.00 99.00 999 1023.6 -11.2 999.0 -15.3 99.0 99.00
2015 01 16 13 00  66  5.3  6.8 99.00 99.00 99.00 999 1023.5 -10.7 999.0 -15.2 99.0 99.00
2015 01 16 14 00  52  5.0  6.3 99.00 99.00 99.00 999 1023.8 -10.6 999.0 -14.8 99.0 99.00
2015 01 16 15 00  84  6.3  7.8 99.00 99.00 99.00 999 1024.0 -10.2 999.0 -14.2 99.0 99.00
2015 01 16 16 00  81  7.1  8.6 99.00 99.00 99.00 999 1024.1  -9.9 999.0 -14.0 99.0 99.00
2015 01 16 17 00 105  6.6  8.2 99.00 99.00 99.00 999 1024.1  -9.6 999.0 -14.5 99.0 99.00
2015 01 16 18 00  91  7.6  8.5 99.00 99.00 99.00 999 1023.1  -9.2 999.0 -14.2 99.0 99.00
2015 01 16 19 00  96  7.1  8.4 99.00 99.00 99.00 999 1021.8  -8.7 999.0 -13.7 99.0 99.00
2015 01 16 20 00 106  6.1  7.3 99.00 99.00 99.00 999 1021.2  -8.3 999.0 -13.3 99.0 99.00
2015 01 16 21 00 116  7.2  8.8 99.00 99.00 99.00 999 1020.0  -8.3 999.0 -13.5 99.0 99.00
2015 01 16 22 00 115  6.4  7.9 99.00 99.00 99.00 999 1019.3  -7.7 999.0 -13.2 99.0 99.00
2015 01 16 23 00 106  7.0  8.2 99.00 99.00 99.00 999 1018.5  -7.0 999.0 -12.9 99.0 99.00
2015 01 17 00 00 106  7.5  8.8 99.00 99.00 99.00 999 1017.7  -6.1 999.0 -11.9 99.0 99.00
2015 01 17 01 00 128  6.7  8.6 99.00 99.00 99.00 999 1016.5  -5.7 999.0 -12.9 99.0 99.00
2015 01 17 02 00 134  6.4  8.9 99.00 99.00 99.00 999 1014.8  -5.6 999.0 -11.5 99.0 99.00
2015 01 17 03 00 154  3.2  6.3 99.00 99.00 99.00 999 1014.4  -5.7 999.0 -11.1 99.0 99.00
2015 01 17 04 00 158  4.3  6.0 99.00 99.00 99.00 999 1012.9  -5.6 999.0 -10.4 99.0 99.00
2015 01 17 05 00 158  8.2 10.2 99.00 99.00 99.00 999 1010.9  -5.7 999.0  -8.7 99.0 99.00
2015 01 17 06 00 157  7.9 10.9 99.00 99.00 99.00 999 1009.1  -5.8 999.0  -8.2 99.0 99.00
2015 01 17 07 00 161  7.6  9.9 99.00 99.00 99.00 999 1007.6  -5.6 999.0  -7.8 99.0 99.00
2015 01 17 08 00 160  6.8  8.5 99.00 99.00 99.00 999 1006.8  -5.3 999.0  -7.6 99.0 99.00
2015 01 17 09 00 168  3.3  5.1 99.00 99.00 99.00 999 1005.1  -4.9 999.0  -7.1 99.0 99.00
2015 01 17 10 00 169  3.4  5.7 99.00 99.00 99.00 999 1004.1  -4.6 999.0  -6.7 99.0 99.00
2015 01 17 11 00 165  1.9  3.0 99.00 99.00 99.00 999 1002.6  -4.5 999.0  -6.3 99.0 99.00
2015 01 17 12 00 181  2.7  4.1 99.00 99.00 99.00 999 1001.3  -4.1 999.0  -5.8 99.0 99.00
2015 01 17 13 00 183  2.4  3.5 99.00 99.00 99.00 999 1000.0  -4.1 999.0  -5.7 99.0 99.00
2015 01 17 14 00 169  2.3  2.8 99.00 99.00 99.00 999  998.7  -4.0 999.0  -5.5 99.0 99.00
2015 01 17 15 00 189  2.3  3.6 99.00 99.00 99.00 999  997.9  -3.7 999.0  -4.9 99.0 99.00
2015 01 17 16 00 196  2.8  4.1 99.00 99.00 99.00 999  997.2  -3.5 999.0  -4.0 99.0 99.00
2015 01 17 17 00 225  3.4  4.5 99.00 99.00 99.00 999  996.4  -3.1 999.0  -3.4 99.0 99.00
2015 01 17 18 00 244  4.6  6.0 99.00 99.00 99.00 999  996.0  -2.5 999.0  -2.9 99.0 99.00
2015 01 17 19 00 237  8.8 10.8 99.00 99.00 99.00 999  995.0  -1.2 999.0  -1.6 99.0 99.00
2015 01 17 20 00 246 10.1 12.0 99.00 99.00 99.00 999  994.6  -0.7 999.0  -1.1 99.0 99.00
2015 01 17 21 00 247  9.4 12.0 99.00 99.00 99.00 999  994.6  -0.3 999.0  -0.7 99.0 99.00
2015 01 17 22 00 251  9.4 11.1 99.00 99.00 99.00 999  994.7   0.2 999.0  -0.2 99.0 99.00
2015 01 17 23 00 247  8.9 10.8 99.00 99.00 99.00 999  995.4   0.2 999.0  -0.2 99.0 99.00
2015 01 18 00 00 276 11.2 12.4 99.00 99.00 99.00 999  996.1   0.7 999.0  -1.2 99.0 99.00
2015 01 18 01 00 290  9.4 10.8 99.00 99.00 99.00 999  997.0   0.7 999.0  -2.5 99.0 99.00
2015 01 18 02 00 281 13.5 17.7 99.00 99.00 99.00 999  997.5  -0.3 999.0  -3.7 99.0 99.00
2015 01 18 03 00 290 12.6 13.6 99.00 99.00 99.00 999  998.7  -0.8 999.0  -4.4 99.0 99.00
2015 01 18 04 00 289 10.0 12.7 99.00 99.00 99.00 999  999.4  -0.9 999.0  -3.9 99.0 99.00
2015 01 18 05 00 283  9.9 12.4 99.00 99.00 99.00 999  999.9  -0.5 999.0  -3.7 99.0 99.00
2015 01 18 06 00 285  8.6 10.7 99.00 99.00 99.00 999 1000.3  -0.1 999.0  -2.9 99.0 99.00
2015 01 18 07 00 289 10.1 11.6 99.00 99.00 99.00 999 1000.5   0.1 999.0  -2.8 99.0 99.00
2015 01 18 08 00 286  9.0 10.1 99.00 99.00 99.00 999 1001.4   0.2 999.0  -2.9 99.0 99.00
2015 01 18 09 00 292  8.2 10.1 99.00 99.00 99.00 999 1002.1   0.2 999.0  -3.0 99.0 99.00
2015 01 18 10 00 301 11.2 12.2 99.00 99.00 99.00 999 1002.8   0.4 999.0  -3.8 99.0 99.00
2015 01 18 11 00 296  9.4 10.6 99.00 99.00 99.00 999 1003.6   0.2 999.0  -4.0 99.0 99.00
2015 01 18 12 00 294  7.5  8.2 99.00 99.00 99.00 999 1004.3   0.3 999.0  -3.4 99.0 99.00
2015 01 18 13 00 276  5.6  6.4 99.00 99.00 99.00 999 1004.6   0.4 999.0  -2.1 99.0 99.00
2015 01 18 14 00 253  5.4  6.5 99.00 99.00 99.00 999 1004.9   0.3 999.0  -0.3 99.0 99.00
2015 01 18 15 00 247  7.6  8.5 99.00 99.00 99.00 999 1005.1   0.3 999.0  -0.1 99.0 99.00
2015 01 18 16 00 283 10.0 11.9 99.00 99.00 99.00 999 1005.9   1.0 999.0  -1.3 99.0 99.00
2015 01 18 17 00 325  6.2  8.4 99.00 99.00 99.00 999 1007.5  -0.3 999.0  -1.5 99.0 99.00
2015 01 18 18 00 317  6.6  8.0 99.00 99.00 99.00 999 1007.9  -0.2 999.0  -3.4 99.0 99.00
2015 01 18 19 00 305 10.8 11.7 99.00 99.00 99.00 999 1008.7  -0.4 999.0  -4.3 99.0 99.00
2015 01 18 20 00  17  6.6  7.6 99.00 99.00 99.00 999 1010.1  -1.8 999.0  -3.0 99.0 99.00
2015 01 18 21 00  16  8.0  8.8 99.00 99.00 99.00 999 1011.6  -2.9 999.0  -3.7 99.0 99.00
2015 01 18 22 00   7  7.1  7.8 99.00 99.00 99.00 999 1013.2  -2.7 999.0  -6.8 99.0 99.00
2015 01 18 23 00  15  7.3  8.4 99.00 99.00 99.00 999 1014.2  -2.7 999.0  -7.8 99.0 99.00
